Visit Date,Month,Year,Year_Month,Client ID,Client First Visit- Personal Tab,Client First Visit-Date,Client Preferred Agency,Dietary Considerations,Social Assistance,Program Type,Individuals Served,Visit Reasons,Referrals Provided
9/12/22,9,2022,202209,6741403,6/15/21,6/15/21,The Branch,None,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,6707225,6/8/21,6/8/21,The Branch,None,Didn't Ask,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,8242988,3/7/22,3/7/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,9651973,9/12/22,9/12/22,The Branch,"No Pork,None",Didn't Ask,tefap_food_bank,2,Ongoing Need,SNAP social_services
9/12/22,9,2022,202209,9605944,9/6/22,9/6/22,The Branch,None,SNAP (Food Stamps),non_tefap_market,4,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,9605853,9/6/22,9/6/22,The Branch,No Pork,,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,9652091,9/12/22,9/12/22,The Branch,None,"Didn't Ask, No Benefits",tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,9687211,9/12/22,9/12/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,1,"Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
9/12/22,9,2022,202209,6706594,6/8/21,6/8/21,The Branch,,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,5422178,10/13/20,10/13/20,Catholic Charities Pastoral - CSFP,None,Didn't Ask,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,8320915,3/17/22,3/17/22,The Branch,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9013878,8/16/22,8/16/22,St. Luke's Community House,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,9462515,8/16/22,8/16/22,The Branch,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,9462579,8/16/22,8/16/22,The Branch,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,9462625,8/16/22,8/16/22,The Branch,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,9462675,8/16/22,8/16/22,The Branch,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,9462765,8/16/22,8/16/22,The Branch,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,9462821,8/16/22,8/16/22,The Branch,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,9462891,8/16/22,8/16/22,The Branch,None,Don't Know,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,9231735,7/22/22,7/22/22,Clarksville Urban Ministry,None,Don't Know,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,9463045,8/16/22,8/16/22,The Branch,None,Don't Know,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,9013417,6/16/22,6/16/22,St. Luke's Community House,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,4147383,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,,non_tefap_market,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/13/22,9,2022,202209,6642391,7/9/21,7/9/21,The Branch,No Pork,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,3615288,10/31/19,10/31/19,Martha O'Bryan Center,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,6708790,6/8/21,6/8/21,The Branch,None,Didn't Ask,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,6776462,6/22/21,6/22/21,The Branch,None,,non_tefap_market,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,5081860,8/7/20,8/7/20,Martha O'Bryan Center,None,"SNAP (Food Stamps), No Benefits",non_tefap_market,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9355825,8/6/22,8/6/22,The Branch,None,No Benefits,tefap_food_bank,3,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,7307042,10/8/21,10/8/21,The Branch,No Pork,No Benefits,tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,8666504,5/6/22,5/6/22,The Branch,None,No Benefits,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/13/22,9,2022,202209,6582358,5/7/21,5/7/21,St. Luke's Community House,No Pork,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,5061484,8/3/20,8/3/20,Salvation Army Magness Potter Center,None,Didn't Ask,tefap_food_bank,2,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,7760482,12/15/21,12/15/21,LaVergne First UMC,None,Didn't Ask,tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,6689141,6/3/21,6/3/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,8410014,3/30/22,3/30/22,The Branch,None,Didn't Ask,non_tefap_market,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,7050117,8/20/21,8/20/21,The Branch,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,8176193,2/24/22,2/24/22,Rural Hill Church of Christ,No Pork,Didn't Ask,tefap_food_bank,3,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,6741290,6/15/21,6/15/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,7281251,10/5/21,10/5/21,The Branch,None,"Didn't Ask, No Benefits",tefap_food_bank,9,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,4162023,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,8813373,5/27/22,5/27/22,The Branch,None,Didn't Ask,tefap_food_bank,5,Unemployed/Recently Lost Job,No Referral no_referral
9/13/22,9,2022,202209,7355125,10/16/21,10/16/21,The Branch,None,Didn't Ask,tefap_food_bank,7,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,7383921,10/20/21,10/20/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,7016289,8/13/21,8/13/21,The Branch,No Pork,SNAP (Food Stamps),tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9492574,8/23/22,8/23/22,The Branch,None,No Benefits,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,6112929,2/9/21,2/9/21,Salvation Army Nashville South,None,No Benefits,tefap_food_bank,3,Ongoing Need,SNAP social_services
9/13/22,9,2022,202209,4163410,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,,non_tefap_market,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9663257,9/13/22,9/13/22,The Branch,None,SNAP (Food Stamps),non_tefap_market,4,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9663517,9/13/22,9/13/22,The Branch,None,,tefap_food_bank,3,Unemployed/Recently Lost Job,SNAP social_services
9/13/22,9,2022,202209,9663563,9/13/22,9/13/22,The Branch,None,,non_tefap_market,2,Ongoing Need,SNAP social_services
9/13/22,9,2022,202209,7325994,10/12/21,10/12/21,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,4151455,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,"SNAP (Food Stamps), Supplemental Security Income (SSI)",tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9431457,8/16/22,8/16/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,10,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9630903,9/6/22,9/6/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,7,"Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
9/13/22,9,2022,202209,9370307,8/6/22,8/6/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9370420,8/9/22,8/9/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9184705,7/12/22,7/12/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9335649,8/2/22,8/2/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9408773,8/16/22,8/16/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9630953,9/6/22,9/6/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Don't Know",non_tefap_market,3,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9522860,8/23/22,8/23/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9184694,7/12/22,7/12/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,7949627,12/27/21,12/27/21,The Branch,"Halal,No Pork",SNAP (Food Stamps),non_tefap_market,4,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,8968564,6/6/22,6/6/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Don't Know",non_tefap_market,1,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,8128343,1/24/22,1/24/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,2,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,9335598,8/2/22,8/2/22,The Branch,Halal,Don't Know,non_tefap_market,5,Ongoing Need,No Referral no_referral
9/13/22,9,2022,202209,7686103,12/1/21,12/1/21,The Branch,,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/14/22,9,2022,202209,6905144,7/21/21,7/21/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/14/22,9,2022,202209,4156649,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,No Benefits,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/14/22,9,2022,202209,6830501,7/5/21,7/5/21,The Branch,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6595679,5/13/21,5/13/21,Rural Hill Church of Christ,No Pork,Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6807221,6/29/21,6/29/21,The Branch,Other (specify),Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,7720668,12/8/21,12/8/21,The Branch,,Didn't Ask,tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8511376,4/13/22,4/13/22,The Branch,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4452021,3/14/20,3/14/20,Hamilton United Methodist Church,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/14/22,9,2022,202209,7641885,11/24/21,11/24/21,The Branch,No Pork,SNAP (Food Stamps),tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,9389723,8/10/22,8/10/22,The Branch,None,"SNAP (Food Stamps), No Benefits",tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,3615838,10/31/19,10/31/19,Martha O'Bryan Center,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,7934594,1/19/22,1/19/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/14/22,9,2022,202209,9175338,7/8/22,7/8/22,The Branch,None,Supplemental Security Income (SSI),tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6279244,3/9/21,3/9/21,Salvation Army Nashville South,No Pork,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,7767984,12/16/21,12/16/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8094249,2/11/22,2/11/22,The Branch,None,Didn't Ask,tefap_food_bank,7,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4002127,1/6/20,1/6/20,Trevecca Towers II,None,"Public Housing (PH), Didn't Ask, No Benefits",tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8511753,4/13/22,4/13/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,9332788,8/3/22,8/3/22,The Branch,None,No Benefits,tefap_food_bank,4,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8355255,3/23/22,3/23/22,The Branch,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8211315,3/2/22,3/2/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,9273278,7/27/22,7/27/22,The Branch,None,No Benefits,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4151638,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,4,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6715436,6/11/21,6/11/21,The Branch,None,Didn't Ask,tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6721394,6/10/21,6/10/21,Rural Hill Church of Christ,No Pork,Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4163946,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4147313,1/28/20,1/28/20,15th Ave Baptist Village Manor,No Pork,"SNAP (Food Stamps), Public Housing (PH)",tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,9332761,8/3/22,8/3/22,The Branch,None,No Benefits,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4147614,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,Supplemental Security Income (SSI),tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,3615964,10/31/19,10/31/19,Catholic Charities Pastoral - CSFP,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,3615673,10/31/19,10/31/19,Radnor Towers,No Pork,Public Housing (PH),tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6417144,4/3/21,4/3/21,Hamilton United Methodist Church,None,No Benefits,tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,7222694,9/25/21,9/25/21,Hamilton United Methodist Church,None,"Didn't Ask, No Benefits",tefap_food_bank,6,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8745409,5/18/22,5/18/22,The Branch,None,Didn't Ask,tefap_food_bank,6,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,7857703,1/5/22,1/5/22,The Branch,No Pork,Didn't Ask,tefap_food_bank,7,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6850089,1/28/20,1/28/20,Rural Hill Church of Christ,No Pork,Didn't Ask,tefap_food_bank,8,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4147327,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,SNAP (Food Stamps),tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4159904,1/28/20,1/28/20,15th Ave Baptist Village Manor,"No Pork,None","Supplemental Security Income (SSI), Didn't Ask",tefap_food_bank,4,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6707645,6/8/21,6/8/21,The Branch,None,Didn't Ask,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/14/22,9,2022,202209,9157615,7/13/22,7/13/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4165633,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4355179,12/16/20,12/16/20,,No Pork,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,7353107,9/18/21,9/18/21,Limestone Baptist Church/Manna From On High,,Didn't Ask,tefap_food_bank,5,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,3614951,10/31/19,10/31/19,Hillcrest United Methodist Church,No Pork,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,9053402,6/29/22,6/29/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,6782751,6/22/21,6/22/21,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,8095713,2/12/22,2/12/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,4,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,4626293,4/17/20,4/17/20,Martha O'Bryan Center,,Didn't Ask,tefap_food_bank,3,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,3614938,10/31/19,10/31/19,15th Ave Baptist Village Manor,None,"SNAP (Food Stamps), Public Housing (PH)",tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/14/22,9,2022,202209,3612178,10/31/19,10/31/19,Martha O'Bryan Center,None,No Benefits,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
